recorded_at,period_key,month_num,store_key,brand_name,flavor_name,tupper_basic,tupper_reserve,merch_pkg_50,merch_pkg_100,merch_pkg_125,merch_pkg_200,merch_pkg_250,merch_pkg_1kg,stock_pkg_50,stock_pkg_100,stock_pkg_125,stock_pkg_200,stock_pkg_250,stock_pkg_1kg,stock_other
2026-01-26,202601,1,office,AF (Al Fakher),Banana,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Banana,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Banana,145,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Banana,135,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Blueberry,,,,,,,,,,,,,4,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Blueberry,267,,,,,,,,,,,,2,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Blueberry,89,,,,,,,,,,,,2,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Blueberry,164,,,,,,,,,,,,2,,
2026-01-26,202601,1,office,AF (Al Fakher),(パチ) Blueberry,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),(パチ) Blueberry,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),(パチ) Blueberry,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),(パチ) Blueberry,195,,,,,,,,3,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Blueberry Vanilla Ice Cream,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Blueberry Vanilla Ice Cream,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Blueberry Vanilla Ice Cream,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Blueberry Vanilla Ice Cream,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Cardamom,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Cardamom,112,,,,,,,,20,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Cardamom,15,,,,,,,,17,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Cardamom,175,,,,,,,,13,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Chocolate,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Chocolate,10,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Chocolate,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Chocolate,0,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Cinnamon,,,,,,,,,,,,,3,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Cinnamon,59,,,,,,,,,,,,2,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Cinnamon,49,,,,,,,,,,,,1,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Cinnamon,185,265,,,,,,,,,,,1,,
2026-01-26,202601,1,office,AF (Al Fakher),Citrus With Mint,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Citrus With Mint,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Citrus With Mint,,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Citrus With Mint,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Coconut,,,,,,,,,,,,,0,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Coconut,25,,,,,,,,,,,,1,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Coconut,39,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Coconut,227,0,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Grapefruit,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Grapefruit,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Grapefruit,,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Grapefruit,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Grapefruit With Mint,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Grapefruit With Mint,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Grapefruit With Mint,,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Grapefruit With Mint,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Grenadine,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Grenadine,239,,,,,,,,2,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Grenadine,,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Grenadine,86,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Guava,,,,,,,,,,,,,5,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Guava,53,,,,,,,,,,,,3,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Guava,121,,,,,,,,,,,,1,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Guava,125,,,,,,,,,,,,2,,
2026-01-26,202601,1,office,AF (Al Fakher),Gum With Mint,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Gum With Mint,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Gum With Mint,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Gum With Mint,0,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Kiwi,,,,,,,,,,,,,6,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Kiwi,283,,,,,,,,,,,,1,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Kiwi,200,,,,,,,,,,,,1,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Kiwi,289,,,,,,,,,,,,1,,
2026-01-26,202601,1,office,AF (Al Fakher),Mint,,,,,,,,,,,,,8,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Mint,153,15,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Mint,76,0,,,,,,,,,,,1,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Mint,93,254,,,,,,,,,,,1,,
2026-01-26,202601,1,office,AF (Al Fakher),(パチ) Mint,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),(パチ) Mint,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),(パチ) Mint,121,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),(パチ) Mint,96,162,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Orange,,,,,,,,,,,,,4,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Orange,107,,,,,,,,,,,,1,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Orange,193,0,,,,,,,,,,,2,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Orange,224,260,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),(パチ) Orange,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),(パチ) Orange,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),(パチ) Orange,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),(パチ) Orange,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Peach,,,,,,,,,,,,,2,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Peach,115,,,,,,,,,,,,1,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Peach,58,,,,,,,,,,,,1,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Peach,227,,,,,,,,,,,,1,,
2026-01-26,202601,1,office,AF (Al Fakher),Plum,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Plum,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Plum,6,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Plum,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Rose,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Rose,277,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Rose,100,,,,,,,,5,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Rose,198,,,,,,,,3,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Super Lemon Mint,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Super Lemon Mint,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Super Lemon Mint,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Super Lemon Mint,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Two Apples,,,,,,,,,,,,,3,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Two Apples,234,256,,,,,,,,,,,1,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Two Apples,220,17,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Two Apples,94,253,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),(パチ) Two Apples,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),(パチ) Two Apples,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),(パチ) Two Apples,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),(パチ) Two Apples,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AF (Al Fakher),Vanilla,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),Vanilla,26,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),Vanilla,242,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),Vanilla,240,,,,,,,,,,,,1,,
2026-01-26,202601,1,office,AF (Al Fakher),(パチ) Watermelon,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AF (Al Fakher),(パチ) Watermelon,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AF (Al Fakher),(パチ) Watermelon,69,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AF (Al Fakher),(パチ) Watermelon,139,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AWE (Al Waha Elite Edition),Libella Swing,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AWE (Al Waha Elite Edition),Libella Swing,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AWE (Al Waha Elite Edition),Libella Swing,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AWE (Al Waha Elite Edition),Libella Swing,0,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZ (Afzal),Chocolate,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZ (Afzal),Chocolate,18,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZ (Afzal),Chocolate,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZ (Afzal),Chocolate,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZ (Afzal),Earlgray,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZ (Afzal),Earlgray,61,250,,,,,,,13,,,,,,
2026-01-29,202601,1,nakano,AZ (Afzal),Earlgray,145,258,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZ (Afzal),Earlgray,107,217,,,,,,,8,,,,,,
2026-01-26,202601,1,office,AZ (Afzal),Gingerale,,,,,,,,,10,,,,,,
2026-01-30,202601,1,baba_main,AZ (Afzal),Gingerale,113,,,,,,,,5,,,,,,
2026-01-29,202601,1,nakano,AZ (Afzal),Gingerale,139,,4,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZ (Afzal),Gingerale,207,210,,,,,,,2,,,,,,
2026-01-26,202601,1,office,AZ (Afzal),Lychee,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZ (Afzal),Lychee,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZ (Afzal),Lychee,42,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZ (Afzal),Lychee,23,,6,,,,,,,,,,,,
2026-01-26,202601,1,office,AZ (Afzal),Pan Raas,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZ (Afzal),Pan Raas,,,8,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZ (Afzal),Pan Raas,,,9,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZ (Afzal),Pan Raas,,,6,,,,,,,,,,,,
2026-01-26,202601,1,office,AZ (Afzal),Red Cherry,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZ (Afzal),Red Cherry,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZ (Afzal),Red Cherry,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZ (Afzal),Red Cherry,0,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Alaskan Ice,,,,,,,,,,120,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Alaskan Ice,165,213,,5,,,,,,1,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Alaskan Ice,118,202,,6,,,,,,6,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Alaskan Ice,213,213,,5,,,,,,4,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Apple Cider,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Apple Cider,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Apple Cider,,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Apple Cider,,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Barista'S Choice,,,,,,,,,,70,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Barista'S Choice,193,,,5,,,,,,3,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Barista'S Choice,118,,,7,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Barista'S Choice,211,,,5,,,,,,3,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Bermuda Mint,,,,,,,,,,130,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Bermuda Mint,164,216,,2,,,,,,3,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Bermuda Mint,203,205,,5,,,,,,2,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Bermuda Mint,67,213,,5,,,,,,6,,,,,
2026-01-26,202601,1,office,AZR BLACK (Azure Black Line),Bermuda Mint(Black),,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZR BLACK (Azure Black Line),Bermuda Mint(Black),,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR BLACK (Azure Black Line),Bermuda Mint(Black),,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR BLACK (Azure Black Line),Bermuda Mint(Black),,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Berrymania,,,,,,,,,,125,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Berrymania,214,,,2,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Berrymania,105,,,2,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Berrymania,216,,,5,,,,,,,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Black Tea,,,,,,,,,,95,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Black Tea,109,,,2,,,,,,4,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Black Tea,209,,,2,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Black Tea,224,,,3,,,,,,,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),California Blue,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),California Blue,36,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),California Blue,114,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),California Blue,106,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZR BLACK (Azure Black Line),California Blue (Black),,,,,,,,,,5,,,,,
2026-01-30,202601,1,baba_main,AZR BLACK (Azure Black Line),California Blue (Black),18,,,1,,,,,,4,,,,,
2026-01-29,202601,1,nakano,AZR BLACK (Azure Black Line),California Blue (Black),67,,,2,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR BLACK (Azure Black Line),California Blue (Black),17,,,5,,,,,,5,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Carolina Peach,,,,,,,,,,90,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Carolina Peach,172,,,5,,,,,,3,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Carolina Peach,230,,,4,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Carolina Peach,180,,,5,,,,,,3,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Chai Masala,,,,,,,,,,155,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Chai Masala,221,,,2,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Chai Masala,167,,,5,,,,,,1,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Chai Masala,172,,,5,,,,,,2,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Chocolate Cake,,,,,,,,,,100,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Chocolate Cake,166,,,5,,,,,,2,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Chocolate Cake,166,,,3,,,,,,5,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Chocolate Cake,183,,,5,,,,,,4,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Chocolate Mint,,,,,,,,,,120,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Chocolate Mint,186,,,3,,,,,,5,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Chocolate Mint,226,,,4,,,,,,1,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Chocolate Mint,160,,,4,,,,,,6,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Cinnamon Cookies,,,,,,,,,,90,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Cinnamon Cookies,115,273,,3,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Cinnamon Cookies,239,0,,3,,,,,,3,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Cinnamon Cookies,145,,,5,,,,,,5,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Cocomania,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Cocomania,102,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Cocomania,108,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Cocomania,140,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Copacabana,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Copacabana,100,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Copacabana,29,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Copacabana,66,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),Cucumelon,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),Cucumelon,123,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),Cucumelon,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),Cucumelon,60,,,,,,,,,,,,,,
2026-01-26,202601,1,office,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-01-30,202601,1,baba_main,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
2026-01-29,202601,1,nakano,AZR GOLD (Azure Gold Line),D Cherry,0,,,,,,,,,,,,,,
2026-01-25,202601,1,baba_2nd,AZR GOLD (Azure Gold Line),D Cherry,,,,,,,,,,,,,,,
